"Match","Date","League","Opponent","Result"
"2112172308","29 Jan 2016","4301","Team Secret","Loss"
"2112056821","29 Jan 2016","4301","Team Secret","Win"
"2109840528","28 Jan 2016","4301","Evil Geniuses","Loss"
"2109725036","28 Jan 2016","4301","OG Dota2","Loss"
"2109659438","28 Jan 2016","4301","OG Dota2","Loss"
"2108797408","27 Jan 2016","4301","Evil Geniuses","Win"
"2108580048","27 Jan 2016","4301","Evil Geniuses","Loss"
"2108218114","27 Jan 2016","4301","Vici Gaming","Loss"
"2108085999","27 Jan 2016","4301","Vici Gaming","Win"
"2107957556","27 Jan 2016","4301","Team. Spirit","Win"
"2107839445","27 Jan 2016","4301","Team. Spirit","Loss"
"2101792278","24 Jan 2016","4301","CDEC.Youth","Win"
"2101585345","24 Jan 2016","4301","CDEC.Youth","Win"
"2101449868","24 Jan 2016","4301","CDEC.Youth","Loss"
"2101299053","24 Jan 2016","4301","CDEC.Youth","Win"
"2098362817","23 Jan 2016","4301","Unknown Dire Team","Win"
"2098216500","23 Jan 2016","4301","Unknown Dire Team","Win"
"2098136969","23 Jan 2016","4301","Unknown Radiant Team","Loss"
"2093833326","21 Jan 2016","4301","CDEC.Youth","Win"
"2093670236","21 Jan 2016","4301","CDEC.Youth","Win"
"2093575297","21 Jan 2016","4301","CDEC.Youth","Loss"
"2092314362","20 Jan 2016","4301","We.are.young","Win"
"2092197627","20 Jan 2016","4301","We.are.young","Win"
"2068680329","10 Jan 2016","4266","iG.Vitality","Win"
"2068547220","10 Jan 2016","4266","iG.Vitality","Win"
"2068342969","10 Jan 2016","4266","CDEC.Avengers","Win"
"2068205321","10 Jan 2016","4266","CDEC.Avengers","Win"
"2068092670","10 Jan 2016","4266","CDEC.Avengers","Loss"
"2065193805","09 Jan 2016","4266","LGD-GAMING","Loss"
"2065112786","09 Jan 2016","4266","LGD-GAMING","Win"
"2065046175","09 Jan 2016","4266","LGD-GAMING","Loss"
"2063816118","08 Jan 2016","4266","the wings gaming","Win"
"2063614085","08 Jan 2016","4266","CDEC.Avengers","Win"
"2063470904","08 Jan 2016","4266","CDEC.Avengers","Loss"
"2063221959","08 Jan 2016","4266","Newbee.Young","Win"
"2063091352","08 Jan 2016","4266","Newbee.Young","Win"
"2062698655","08 Jan 2016","4266","the wings gaming","Win"
"2062642139","08 Jan 2016","4266","the wings gaming","Loss"
"2061229184","07 Jan 2016","4266","CDEC.Youth","Win"
"2061039829","07 Jan 2016","4266","CDEC.Youth","Loss"
"1990288169","09 Dec 2015","3877","FTD Club b","Loss"
"1990205250","09 Dec 2015","3877","FTD Club b","Loss"
"1988156275","08 Dec 2015","3877","Team FanTuan","Loss"
"1988057006","08 Dec 2015","3877","Team FanTuan","Loss"
"1986323827","07 Dec 2015","3877","iG.Vitality","Loss"
"1986226788","07 Dec 2015","3877","iG.Vitality","Win"
"1986033095","07 Dec 2015","3877","Unknown Radiant Team","Win"
"1985948156","07 Dec 2015","3877","Unknown Dire Team","Loss"
"1983789179","06 Dec 2015","3877","E-Sports Dream","Win"
"1983670950","06 Dec 2015","3877","E-Sports Dream","Win"
"1981383777","05 Dec 2015","3877","Unknown Dire Team","Loss"
"1981276967","05 Dec 2015","3877","Unknown Radiant Team","Win"
"1981123655","05 Dec 2015","3877","the wings gaming","Win"
"1981005393","05 Dec 2015","3877","the wings gaming","Loss"
"1940322974","16 Nov 2015","3671","Unknown Radiant Team","Loss"
"1933499561","13 Nov 2015","3671","Virtus.pro","Loss"
"1933436361","13 Nov 2015","3671","Virtus.pro","Loss"
"1933313553","13 Nov 2015","3671","Fnatic","Win"
"1933221699","13 Nov 2015","3671","Fnatic","Win"
"1932523720","13 Nov 2015","3671","Virtus.pro","Loss"
"1932432806","13 Nov 2015","3671","Virtus.pro","Loss"
"1911090627","03 Nov 2015","3781","LGD-GAMING","Loss"
"1910991045","03 Nov 2015","3781","LGD-GAMING","Loss"
"1886473415","23 Oct 2015","3781","EHOME","Loss"
"1886142429","23 Oct 2015","3781","EHOME","Loss"
"1879780861","20 Oct 2015","3781","Invictus Gaming","Win"
"1879676362","20 Oct 2015","3781","Invictus Gaming","Loss"
"1879571109","20 Oct 2015","3781","Invictus Gaming","Win"
"1865099413","14 Oct 2015","3671","Invictus Gaming","Win"
"1865038406","14 Oct 2015","3671","Invictus Gaming","Win"
"1863441528","13 Oct 2015","3671","Newbee.Young","Win"
"1863298747","13 Oct 2015","3671","Newbee.Young","Loss"
"1863215565","13 Oct 2015","3671","Newbee.Young","Win"
"1861709312","12 Oct 2015","3671","Unknown Radiant Team","Win"
"1861622706","12 Oct 2015","3671","Unknown Radiant Team","Win"
"1861488625","12 Oct 2015","3671","Unknown Radiant Team","Win"
"1861360278","12 Oct 2015","3671","Unknown Dire Team","Loss"
"1861011739","12 Oct 2015","3671","FTD Club b","Win"
"1860959550","12 Oct 2015","3671","FTD Club b","Win"
"1858827329","11 Oct 2015","3671","the wings gaming","Win"
"1858684286","11 Oct 2015","3671","the wings gaming","Win"
"1809234301","21 Sep 2015","3502","Unknown Dire Team","Loss"
"1807878462","20 Sep 2015","3798","Invictus Gaming","Loss"
"1807738402","20 Sep 2015","3798","Invictus Gaming","Loss"
"1807579893","20 Sep 2015","3798","Invictus Gaming","Win"
"1804650114","19 Sep 2015","3502","FTD Club b","Win"
"1804469868","19 Sep 2015","3502","Unknown Dire Team","Loss"
"1804370401","19 Sep 2015","3502","Unknown Radiant Team","Loss"
"1802056620","18 Sep 2015","3798","FTD club a","Win"
"1801832672","18 Sep 2015","3798","FTD club a","Win"
"1684715899","04 Aug 2015","2733","MVP Phoenix","Loss"
"1673628179","31 Jul 2015","2733","MVP HOT6","Win"
"1673558412","30 Jul 2015","2733","MVP HOT6","Loss"
"1673447710","30 Jul 2015","2733","Vici Gaming","Loss"
"1673341849","30 Jul 2015","2733","Vici Gaming","Win"
"1671265441","30 Jul 2015","2733","CDEC Gaming","Loss"
"1671210956","30 Jul 2015","2733","CDEC Gaming","Loss"
"1671129267","30 Jul 2015","2733","Team Empire","Loss"
"1671067751","29 Jul 2015","2733","Team Empire","Win"
"1668613457","29 Jul 2015","2733","EHOME","Win"
"1668556845","29 Jul 2015","2733","EHOME","Loss"
"1666286219","28 Jul 2015","2733","Evil Geniuses","Loss"
"1666238587","28 Jul 2015","2733","Evil Geniuses","Win"
"1666177296","28 Jul 2015","2733","Virtus.pro","Win"
"1666125998","27 Jul 2015","2733","Virtus.pro","Loss"
"1537105026","08 Jun 2015","2032","Hyper Glory Team","Loss"
"1536927354","08 Jun 2015","2032","Hyper Glory Team","Win"
"1536774653","08 Jun 2015","2032","Hyper Glory Team","Loss"
"1523503949","03 Jun 2015","2986","EHOME","Loss"
"1523286226","03 Jun 2015","2986","Cloud9 G2A","Win"
"1523092007","03 Jun 2015","2986","Team Empire","Loss"
"1522819385","03 Jun 2015","2986","Vici Gaming","Loss"
"1492369743","22 May 2015","2815","TeamMalaysia","Loss"
"1492285638","22 May 2015","2815","TeamMalaysia","Loss"
"1492101768","22 May 2015","2815","Invictus Gaming","Win"
"1491979653","22 May 2015","2815","Invictus Gaming","Win"
"1488184211","20 May 2015","2815","LGD-GAMING","Loss"
"1488021433","20 May 2015","2815","LGD-GAMING","Loss"
"1487849633","20 May 2015","2815","LGD-GAMING","Win"
"1487380361","20 May 2015","2815","TeamMalaysia","Win"
"1487257370","20 May 2015","2815","TeamMalaysia","Win"
"1485324630","19 May 2015","2922","Newbee.miracle","Win"
"1485201662","19 May 2015","2922","Newbee.miracle","Win"
"1483467242","18 May 2015","2986","CDEC Gaming","Loss"
"1483245611","18 May 2015","2986","CDEC Gaming","Loss"
"1483096140","18 May 2015","2986","CDEC Gaming","Win"
"1482559328","18 May 2015","2986","Unknown Radiant Team","Win"
"1482469458","18 May 2015","2986","Unknown Dire Team","Win"
"1474922195","15 May 2015","2986","DK","Win"
"1474781772","15 May 2015","2986","DK","Win"
"1472655640","14 May 2015","2986","EHOME","Loss"
"1472447125","14 May 2015","2986","EHOME","Loss"
"1467037173","12 May 2015","2032","EHOME","Win"
"1466960287","12 May 2015","2032","EHOME","Win"
"1465656073","11 May 2015","2815","DK","Win"
"1465499153","11 May 2015","2815","DK","Win"
"1465255270","11 May 2015","2815","Unknown Radiant Team","Win"
"1465128946","11 May 2015","2815","Unknown Dire Team","Win"
"1460112911","09 May 2015","2986","LGD-GAMING","Win"
"1459920962","09 May 2015","2986","LGD-GAMING","Loss"
"1456929310","08 May 2015","2986","Hyper Glory Team","Loss"
"1456723721","08 May 2015","2986","Hyper Glory Team","Loss"
"1451924339","06 May 2015","2032","Team Braveheart","Win"
"1451817533","06 May 2015","2032","Team Braveheart","Win"
"1444779738","03 May 2015","2815","Dream - Gamin","Win"
"1444573475","03 May 2015","2815","Dream - Gamin","Win"
"1444137725","03 May 2015","2815","Newbee.Young","Win"
"1443982046","03 May 2015","2815","Newbee.Young","Win"
"1434289074","30 Apr 2015","2815","Vici Gaming","Loss"
"1434178118","30 Apr 2015","2815","Vici Gaming","Loss"
"1432120246","29 Apr 2015","2922","Vici Gaming","Loss"
"1431996178","29 Apr 2015","2922","Vici Gaming","Loss"
"1431862578","29 Apr 2015","2922","Vici Gaming","Win"
"1430261987","28 Apr 2015","2815","TongFu.WanZhou","Win"
"1430045419","28 Apr 2015","2815","TongFu.WanZhou","Win"
"1423467148","25 Apr 2015","2815","Hyper Glory Team","Win"
"1423288554","25 Apr 2015","2815","Hyper Glory Team","Loss"
"1416564199","22 Apr 2015","2686","Invictus Gaming","Loss"
"1416377444","22 Apr 2015","2686","Invictus Gaming","Loss"
"1412181660","20 Apr 2015","2686","EHOME","Win"
"1412039264","20 Apr 2015","2686","EHOME","Win"
"1410239052","19 Apr 2015","2686","Energy Pacemaker gaming","Win"
"1410112449","19 Apr 2015","2686","Energy Pacemaker gaming","Win"
"1409836399","19 Apr 2015","2686","Energy Pacemaker gaming","Loss"
"1397426034","14 Apr 2015","2912","Newbee.Young","Loss"
"1395844472","13 Apr 2015","2912","CDEC Gaming","Loss"
"1395694493","13 Apr 2015","2912","CDEC Gaming","Loss"
"1395546722","13 Apr 2015","2912","CDEC Gaming","Win"
"1395382225","13 Apr 2015","2877","Invictus Gaming","Loss"
"1395205813","13 Apr 2015","2877","LGD-GAMING","Loss"
"1395020059","13 Apr 2015","2877","EHOME","Win"
"1383191461","08 Apr 2015","2661","Invictus Gaming","Loss"
"1383098649","08 Apr 2015","2661","Invictus Gaming","Loss"
"1378748302","06 Apr 2015","2661","CDEC Gaming","Win"
"1378653789","06 Apr 2015","2661","CDEC Gaming","Win"
"1376322049","05 Apr 2015","2661","Hyper Glory Team","Loss"
"1376177782","05 Apr 2015","2661","Hyper Glory Team","Loss"
"1376034500","05 Apr 2015","2661","Hyper Glory Team","Win"
"1355499065","28 Mar 2015","2358","Invictus Gaming","Loss"
"1355390742","28 Mar 2015","2358","Invictus Gaming","Win"
"1355219205","28 Mar 2015","2358","LGD-GAMING","Win"
"1355092382","28 Mar 2015","2358","LGD-GAMING","Loss"
"1353169537","27 Mar 2015","2358","EHOME","Win"
"1353011514","27 Mar 2015","2358","EHOME","Loss"
"1350208283","26 Mar 2015","2358","Unknown Dire Team","Loss"
"1350062784","26 Mar 2015","2358","Unknown Radiant Team","Loss"
"1347548587","25 Mar 2015","2418","Vici Gaming","Loss"
"1347435191","25 Mar 2015","2418","Vici Gaming","Loss"
"1345530304","24 Mar 2015","2418","Invictus Gaming","Loss"
"1345318091","24 Mar 2015","2418","Invictus Gaming","Loss"
"1342304703","23 Mar 2015","2358","Vici Gaming","Loss"
"1342203094","23 Mar 2015","2358","Vici Gaming","Loss"
"1333932877","20 Mar 2015","2418","Vici Gaming","Loss"
"1333789009","20 Mar 2015","2418","Vici Gaming","Loss"
"1331771931","19 Mar 2015","2418","DK","Win"
"1331626232","19 Mar 2015","2418","DK","Win"
"1331407545","19 Mar 2015","2358","CDEC Gaming","Win"
"1331310828","19 Mar 2015","2358","CDEC Gaming","Loss"
"1329140626","18 Mar 2015","2358","Hyper Glory Team","Win"
"1329062635","18 Mar 2015","2358","Hyper Glory Team","Loss"
"1324907123","16 Mar 2015","2418","Hyper Glory Team","Win"
"1324737996","16 Mar 2015","2418","Hyper Glory Team","Win"
"1324652328","16 Mar 2015","2418","Hyper Glory Team","Loss"
"1206398983","02 Feb 2015","2339","CDEC Gaming","Win"
"1206052338","02 Feb 2015","2339","EHOME","Loss"
"1204718144","01 Feb 2015","2339","Cloud9 G2A","Loss"
"1204149868","01 Feb 2015","2339","Hyper Glory Team","Loss"
"1203574487","01 Feb 2015","2339","Natus Vincere","Loss"
"1202168582","31 Jan 2015","2339","Unknown Radiant Team","Loss"
"1201593036","31 Jan 2015","2339","Team Secret","Loss"
"1200951475","31 Jan 2015","2339","BigGooooood","Loss"
"1199345160","30 Jan 2015","2339","LGD-GAMING","Loss"
"1198946766","30 Jan 2015","2339","Invictus Gaming","Loss"
"1198241341","30 Jan 2015","2339","R a v e","Loss"
"1197302214","29 Jan 2015","2339","Unknown Radiant Team","Win"
"1196887533","29 Jan 2015","2339","Evil Geniuses","Loss"
"1196271183","29 Jan 2015","2339","Vici Gaming","Loss"
"1195873123","29 Jan 2015","2339","MVP Phoenix","Loss"
"1127937448","30 Dec 2014","1116","Invictus Gaming","Win"
"1127717613","30 Dec 2014","1116","Invictus Gaming","Win"
"1127558713","30 Dec 2014","1116","Invictus Gaming","Loss"
"1127327194","30 Dec 2014","1116","Invictus Gaming","Loss"
"1125175817","29 Dec 2014","1116","LGD-GAMING","Win"
"1124896882","29 Dec 2014","1116","LGD-GAMING","Win"
"1124573958","29 Dec 2014","1116","LGD-GAMING","Loss"
"1122922416","28 Dec 2014","1116","Vici Gaming","Win"
"1122763137","28 Dec 2014","1116","Vici Gaming","Loss"
"1122589530","28 Dec 2014","1116","Vici Gaming","Win"
"1110716988","23 Dec 2014","2178","Hyper Glory Team","Loss"
"1110592176","23 Dec 2014","2178","Hyper Glory Team","Win"
"1105787480","21 Dec 2014","2057","MVP Phoenix","Win"
"1105673234","21 Dec 2014","2057","MVP Phoenix","Win"
"1103465196","20 Dec 2014","2057","R a v e","Loss"
"1103363114","20 Dec 2014","2057","R a v e","Loss"
"1103250639","20 Dec 2014","2057","R a v e","Win"
"1099199297","18 Dec 2014","2178","Speed Gaming.Nan Tong","Win"
"1099079776","18 Dec 2014","2178","Speed Gaming.Nan Tong","Loss"
"1097069258","17 Dec 2014","2178","Team Braveheart","Win"
"1096956858","17 Dec 2014","2178","Team Braveheart","Win"
"1094808475","16 Dec 2014","2178","DK","Loss"
"1094693583","16 Dec 2014","2178","DK","Win"
"1029295039","16 Nov 2014","2079","TeamRomania","Win"
"1029133692","16 Nov 2014","2079","TeamRomania","Win"
"1029006718","16 Nov 2014","2079","TeamRomania","Win"
"1026247840","15 Nov 2014","2079","Team Finland","Win"
"1026135961","15 Nov 2014","2079","Team Finland","Win"
"1024149170","14 Nov 2014","2079","MVP Phoenix","Win"
"1024063352","14 Nov 2014","2079","MVP Phoenix","Win"
"1023971503","14 Nov 2014","2079","MVP Phoenix","Loss"
"1016518132","10 Nov 2014","1936","LGD-GAMING","Loss"
"1016456404","10 Nov 2014","1936","LGD-GAMING","Win"
"1016403523","10 Nov 2014","1936","LGD-GAMING","Loss"
"1007969988","06 Nov 2014","1936","CDEC Gaming","Win"
"1007754908","06 Nov 2014","1936","CDEC Gaming","Win"
"1007603770","06 Nov 2014","1936","CDEC Gaming","Loss"
"997110082","01 Nov 2014","1523","LGD-GAMING","Loss"
"996948364","01 Nov 2014","1523","LGD-GAMING","Win"
"996765166","01 Nov 2014","1523","LGD-GAMING","Loss"
"994423853","31 Oct 2014","1523","Vici Gaming","Win"
"994300146","31 Oct 2014","1523","Vici Gaming","Win"
"978684240","23 Oct 2014","1934","Invictus Gaming","Win"
"978544523","23 Oct 2014","1934","Invictus Gaming","Win"
"978379721","23 Oct 2014","1934","Hyper Glory Team","Win"
"978209368","23 Oct 2014","1934","Hyper Glory Team","Loss"
"978113465","23 Oct 2014","1934","Hyper Glory Team","Win"
"975749971","22 Oct 2014","1934","Vici Gaming","Win"
"975681172","22 Oct 2014","1934","Vici Gaming","Loss"
"974164285","21 Oct 2014","1936","Hyper Glory Team","Win"
"974052913","21 Oct 2014","1936","DK","Win"
"970393051","19 Oct 2014","1116","Unknown Dire Team","Win"
"970164525","19 Oct 2014","1936","Vici Gaming","Win"
"967714917","18 Oct 2014","1116","LGD-GAMING","Loss"
"963591166","16 Oct 2014","1934","Invictus Gaming","Loss"
"963508156","16 Oct 2014","1934","Invictus Gaming","Win"
"959798197","14 Oct 2014","1936","LGD-GAMING","Win"
"959666895","14 Oct 2014","1934","LGD-GAMING","Win"
"959579369","14 Oct 2014","1934","LGD-GAMING","Loss"
"958172065","13 Oct 2014","1936","Invictus Gaming","Win"
"958031091","13 Oct 2014","1934","Hyper Glory Team","Win"
"957915295","13 Oct 2014","1934","Hyper Glory Team","Win"
"956061110","12 Oct 2014","1936","LaiGaming","Win"
"953512517","11 Oct 2014","1116","CDEC Gaming","Win"
"953369336","11 Oct 2014","1936","CDEC Gaming","Win"
"947654888","08 Oct 2014","1116","LaiGaming","Win"
"941020348","05 Oct 2014","2045","Cloud9 G2A","Win"
"940848931","05 Oct 2014","2045","Cloud9 G2A","Win"
"938340111","04 Oct 2014","2045","Alliance","Win"
"938252027","04 Oct 2014","2045","Alliance","Win"
"936190138","03 Oct 2014","2045","Cloud9 G2A","Win"
"936138006","03 Oct 2014","2045","Cloud9 G2A","Win"
"936088110","03 Oct 2014","2045","Cloud9 G2A","Loss"
"934280211","02 Oct 2014","2045","Natus Vincere","Win"
"934173492","02 Oct 2014","2045","Natus Vincere","Win"
"921179288","26 Sep 2014","1709","Invictus Gaming","Loss"
"921073836","26 Sep 2014","1709","Invictus Gaming","Loss"
"916821344","24 Sep 2014","1803","LaiGaming","Win"
"916754369","24 Sep 2014","1803","LaiGaming","Win"
"915700318","23 Sep 2014","1709","Hyper Glory Team","Win"
"915598721","23 Sep 2014","1709","LGD-GAMING","Win"
"915362717","23 Sep 2014","1803","Vici Gaming","Loss"
"915178751","23 Sep 2014","1803","Vici Gaming","Win"
"915105298","23 Sep 2014","1803","Vici Gaming","Loss"
"912888995","22 Sep 2014","1803","Hyper Glory Team","Win"
"912840578","22 Sep 2014","1803","Hyper Glory Team","Win"
"908547449","20 Sep 2014","1803","LGD-GAMING","Win"
"905954762","19 Sep 2014","1803","Hyper Glory Team","Win"
"904510393","18 Sep 2014","1350","Invictus Gaming","Loss"
"904173222","18 Sep 2014","1803","Vici Gaming","Loss"
"903944467","18 Sep 2014","1350","Unknown Radiant Team","Loss"
"903836537","18 Sep 2014","1350","Unknown Dire Team","Loss"
"902227149","17 Sep 2014","1803","CDEC Gaming","Win"
"901842662","17 Sep 2014","1886","Vici Gaming","Loss"
"901737694","17 Sep 2014","1886","Vici Gaming","Loss"
"901685170","17 Sep 2014","1886","Vici Gaming","Loss"
"899845225","16 Sep 2014","1886","LaiGaming","Win"
"899789532","16 Sep 2014","1886","LaiGaming","Win"
"898003244","15 Sep 2014","1886","Hyper Glory Team","Win"
"897865695","15 Sep 2014","1886","CDEC Gaming","Win"
"889005511","11 Sep 2014","1523","Lion Soul","Win"
"888861007","11 Sep 2014","1523","Chunwuliao","Win"
"888797469","11 Sep 2014","1523","Chunwuliao","Win"
"888529429","11 Sep 2014","1886","Vici Gaming","Loss"
"886966279","10 Sep 2014","1803","LaiGaming","Win"
"885411824","09 Sep 2014","1803","Unknown Dire Team","Win"
"883248227","08 Sep 2014","1523","i want to win","Win"
"883146573","08 Sep 2014","1523","i want to win","Win"
"878157122","06 Sep 2014","1663","Evil Geniuses","Loss"
"878039253","06 Sep 2014","1663","Evil Geniuses","Loss"
"877855683","06 Sep 2014","1663","LGD-GAMING","Win"
"877737102","06 Sep 2014","1663","LGD-GAMING","Loss"
"877645112","06 Sep 2014","1663","LGD-GAMING","Win"
"875581184","05 Sep 2014","1663","Vici Gaming","Loss"
"875477630","05 Sep 2014","1663","Vici Gaming","Win"
"875371735","05 Sep 2014","1663","Vici Gaming","Loss"
"875010635","05 Sep 2014","1663","Hyper Glory Team","Win"
"874938010","05 Sep 2014","1663","Hyper Glory Team","Win"
"873387333","04 Sep 2014","1761","Unknown Dire Team","Win"
"873318300","04 Sep 2014","1761","Unknown Radiant Team","Win"
"871849195","03 Sep 2014","1761","LGD-GAMING","Win"
"871798819","03 Sep 2014","1761","LGD-GAMING","Win"
"871736963","03 Sep 2014","1761","LGD-GAMING","Loss"
"870188231","02 Sep 2014","1761","Unknown Dire Team","Win"
"870143708","02 Sep 2014","1761","Unknown Radiant Team","Win"
"867089075","31 Aug 2014","1709","CDEC Gaming","Loss"
"864970098","30 Aug 2014","1709","Unknown Dire Team","Win"
"862995162","29 Aug 2014","1709","Shishi & Friends","Win"
"862891474","29 Aug 2014","1709","The trouble crushers","Win"
"859302929","27 Aug 2014","1709","Five Personal Beliefs","Win"
"789645621","21 Jul 2014","600","Vici Gaming","Win"
"789590883","21 Jul 2014","600","Vici Gaming","Win"
"789518247","21 Jul 2014","600","Vici Gaming","Win"
"789453600","21 Jul 2014","600","Vici Gaming","Loss"
"783801256","19 Jul 2014","600","Evil Geniuses","Win"
"783746701","19 Jul 2014","600","Evil Geniuses","Win"
"783470838","18 Jul 2014","600","Vici Gaming","Win"
"783390334","18 Jul 2014","600","Vici Gaming","Loss"
"783330532","18 Jul 2014","600","Vici Gaming","Win"
"776475724","15 Jul 2014","600","Invictus Gaming","Win"
"776436526","15 Jul 2014","600","Invictus Gaming","Loss"
"776401962","14 Jul 2014","600","Invictus Gaming","Win"
"776341481","14 Jul 2014","600","Natus Vincere","Win"
"776279238","14 Jul 2014","600","Natus Vincere","Win"
"776170591","14 Jul 2014","600","Titan","Win"
"776068193","14 Jul 2014","600","Titan","Loss"
"775979885","14 Jul 2014","600","Titan","Win"
"772874503","13 Jul 2014","600","mousesports","Win"
"772820666","13 Jul 2014","600","LGD-GAMING","Win"
"772338691","12 Jul 2014","600","Natus Vincere","Loss"
"771093543","12 Jul 2014","600","Team Empire","Loss"
"771004390","12 Jul 2014","600","DK","Loss"
"770956861","11 Jul 2014","600","Nvidia.ArrowGaming.AVF","Win"
"770857357","11 Jul 2014","600","Natus Vincere US","Win"
"769381711","11 Jul 2014","600","mousesports","Win"
"769348520","11 Jul 2014","600","Vici Gaming","Loss"
"769292746","11 Jul 2014","600","Cloud9 G2A","Win"
"769061465","10 Jul 2014","600","Evil Geniuses","Loss"
"768809344","10 Jul 2014","600","Titan","Loss"
"767722637","10 Jul 2014","600","Fnatic","Loss"
"767633099","10 Jul 2014","600","Team Liquid","Loss"
"767497059","09 Jul 2014","600","Alliance","Win"
"767376726","09 Jul 2014","600","Invictus Gaming","Win"
"767200720","09 Jul 2014","600","LGD-GAMING","Win"
"739229116","24 Jun 2014","1097","Invictus Gaming","Loss"
"739132619","24 Jun 2014","1097","Invictus Gaming","Loss"
"735654351","22 Jun 2014","1284","DK","Loss"
"735558675","22 Jun 2014","1284","DK","Loss"
"735412640","22 Jun 2014","1284","DK","Win"
"735226069","22 Jun 2014","1284","DK","Loss"
"735119349","22 Jun 2014","1284","DK","Win"
"732717684","21 Jun 2014","1407","LGD-GAMING","Win"
"732564888","21 Jun 2014","1407","LGD-GAMING","Win"
"731329535","20 Jun 2014","1284","DK","Win"
"731249232","20 Jun 2014","1284","DK","Win"
"731081872","20 Jun 2014","1284","DK","Loss"
"730909816","20 Jun 2014","1407","DK","Loss"
"730751636","20 Jun 2014","1407","DK","Loss"
"730339087","20 Jun 2014","1097","DK","Win"
"730263082","20 Jun 2014","1097","DK","Loss"
"730212705","20 Jun 2014","1097","DK","Win"
"729188062","19 Jun 2014","1407","Dream time.","Win"
"729102104","19 Jun 2014","1407","Dream time.","Win"
"728907641","19 Jun 2014","1407","Dream time.","Loss"
"728669374","19 Jun 2014","1284","Invictus Gaming","Win"
"728549399","19 Jun 2014","1284","Invictus Gaming","Loss"
"728435092","19 Jun 2014","1284","Invictus Gaming","Win"
"726676490","18 Jun 2014","1284","LGD-GAMING","Win"
"726585153","18 Jun 2014","1284","LGD-GAMING","Win"
"724885365","17 Jun 2014","1407","PowerPlay E-Sports","Win"
"724798532","17 Jun 2014","1407","PowerPlay E-Sports","Win"
"723440009","16 Jun 2014","1097","Dream time.","Win"
"723344957","16 Jun 2014","1097","Dream time.","Win"
"721475487","15 Jun 2014","1116","DK","Loss"
"721314371","15 Jun 2014","1116","DK","Loss"
"720535694","15 Jun 2014","1116","DK","Win"
"718476067","14 Jun 2014","1116","Vici Gaming","Win"
"713411965","11 Jun 2014","1097","Fierce snake","Win"
"703366961","06 Jun 2014","1284","Unknown Dire Team","Win"
"701652254","05 Jun 2014","1284","U.5","Win"
"699603623","04 Jun 2014","1284","Dream time.","Win"
"693327618","01 Jun 2014","1014","Alliance","Win"
"693202860","01 Jun 2014","1014","Alliance","Win"
"693082584","01 Jun 2014","1014","Alliance","Loss"
"690649834","31 May 2014","1014","Invictus Gaming","Loss"
"690526694","31 May 2014","1014","Invictus Gaming","Loss"
"684696735","28 May 2014","1014","Dream time.","Win"
"684633872","28 May 2014","1014","Dream time.","Win"
"683416616","27 May 2014","1014","Cloud9 G2A","Win"
"683195737","27 May 2014","1014","DK","Win"
"682954787","27 May 2014","1014","Vici Gaming","Win"
"679793052","25 May 2014","1418","LGD-GAMING","Win"
"679677669","25 May 2014","1418","LGD-GAMING","Win"
"679048040","25 May 2014","1418","DK","Win"
"678968541","25 May 2014","1418","DK","Win"
"677850823","24 May 2014","1418","Invictus Gaming","Win"
"677412309","24 May 2014","1418","CIS-Game","Win"
"677287905","24 May 2014","1418","LGD-GAMING","Win"
"677108184","24 May 2014","1418","DK","Win"
"676984178","24 May 2014","1418","Vici Gaming","Win"
"656127973","12 May 2014","1116","LGD-GAMING","Win"
"654287601","11 May 2014","1014","Orange Esports Dota","Win"
"654219312","11 May 2014","1014","Orange Esports Dota","Win"
"649189981","08 May 2014","1157","Vici Gaming","Loss"
"649079486","08 May 2014","1157","Vici Gaming","Win"
"648955123","08 May 2014","1157","Vici Gaming","Loss"
"648806370","08 May 2014","1157","Vici Gaming","Loss"
"646198156","06 May 2014","1157","Dream time.","Win"
"646057512","06 May 2014","1157","Dream time.","Win"
"645909657","06 May 2014","1157","Dream time.","Loss"
"641961229","04 May 2014","1157","Vici Gaming","Win"
"641914656","04 May 2014","1157","Vici Gaming","Win"
"630499656","27 Apr 2014","1014","DK","Loss"
"630254953","27 Apr 2014","1014","Orenda.US","Win"
"630027362","27 Apr 2014","1014","Orenda.US","Win"
"628255517","26 Apr 2014","1014","Hyper Glory Team","Win"
"628164705","26 Apr 2014","1014","Hyper Glory Team","Win"
"623344463","23 Apr 2014","1097","Vici Gaming","Loss"
"623281070","23 Apr 2014","1097","Vici Gaming","Loss"
"618921381","20 Apr 2014","1014","CIS-Game","Loss"
"618824494","20 Apr 2014","1014","CIS-Game","Loss"
"617586529","19 Apr 2014","1014","Dream time.","Win"
"617497443","19 Apr 2014","1014","Dream time.","Win"
"617178257","19 Apr 2014","1014","Unknown Dire Team","Win"
"617033475","19 Apr 2014","1014","Unknown Radiant Team","Win"
"609414824","14 Apr 2014","1097","CIS-Game","Win"
"608560121","13 Apr 2014","1014","Invictus Gaming","Win"
"608407483","13 Apr 2014","1014","Invictus Gaming","Loss"
"594141377","04 Apr 2014","1014","Titan","Win"
"587183825","30 Mar 2014","1014","Vici Gaming","Loss"
"587053959","30 Mar 2014","1014","Vici Gaming","Loss"
"585126874","29 Mar 2014","1014","LGD-GAMING","Win"
"585027160","29 Mar 2014","1014","LGD-GAMING","Win"
